127.0.0.1, 2010-02-15 09:18:12, GET, /, HTTP/1.1, 303, 0.000953
127.0.0.1, 2010-03-09 15:36:17, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.136480
127.0.0.1, 2010-03-09 15:36:37, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.153978
127.0.0.1, 2010-03-09 15:36:40, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.133894
127.0.0.1, 2010-03-09 15:37:03, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.306909
127.0.0.1, 2010-03-09 15:37:04, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.140706
127.0.0.1, 2010-03-09 15:37:07, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.134062
127.0.0.1, 2010-03-09 15:37:23, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.136879
127.0.0.1, 2010-03-09 15:37:25, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.137192
127.0.0.1, 2010-03-09 15:37:27, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.137488
127.0.0.1, 2010-03-09 15:37:33, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.155332
127.0.0.1, 2010-03-09 15:37:37, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.137914
127.0.0.1, 2010-03-09 15:37:58, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.144773
127.0.0.1, 2010-03-09 15:37:58, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.170990
127.0.0.1, 2010-03-09 15:38:25, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.159348
127.0.0.1, 2010-03-09 15:38:26, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.141994
127.0.0.1, 2010-03-09 15:38:55, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.134487
127.0.0.1, 2010-03-09 15:38:57, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.139368
127.0.0.1, 2010-03-09 15:45:58, GET, /cmdb/apps/index/group_name, HTTP/1.1, 500, 0.129373
127.0.0.1, 2010-03-09 15:46:00, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-09.15-45-58.4756407e-3a17-4e5e-b7fe-fdd3e02cec19, HTTP/1.1, 200, 0.108612
127.0.0.1, 2010-03-09 15:46:12, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.131946
127.0.0.1, 2010-03-09 15:46:12, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000655
127.0.0.1, 2010-03-09 15:46:12, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000593
127.0.0.1, 2010-03-09 15:46:12, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000544
127.0.0.1, 2010-03-09 15:46:12, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000412
127.0.0.1, 2010-03-09 15:46:50, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.140607
127.0.0.1, 2010-03-09 15:46:50, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2010-03-09 15:46:50, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001098
127.0.0.1, 2010-03-09 15:46:50, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000872
127.0.0.1, 2010-03-09 15:46:50, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000414
127.0.0.1, 2010-03-09 15:47:46, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.159910
127.0.0.1, 2010-03-09 15:47:46, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000573
127.0.0.1, 2010-03-09 15:47:46, GET, /cmdb/static/base.css, HTTP/1.1, 200, 0.000874
127.0.0.1, 2010-03-09 15:47:46, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001326
127.0.0.1, 2010-03-09 15:47:46, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000628
127.0.0.1, 2010-03-09 15:47:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
127.0.0.1, 2010-03-09 15:48:25, GET, /cmdb/apps/index/service_name, HTTP/1.1, 200, 0.160389
127.0.0.1, 2010-03-09 15:48:27, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.131875
127.0.0.1, 2010-03-09 15:48:28, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.264626
127.0.0.1, 2010-03-09 15:49:06, GET, /cmdb/apps/index/app_name, HTTP/1.1, 200, 0.162301
127.0.0.1, 2010-03-09 15:49:06, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000740
127.0.0.1, 2010-03-09 15:49:06, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001103
127.0.0.1, 2010-03-09 15:49:06, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.001073
127.0.0.1, 2010-03-09 15:49:06, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002280
127.0.0.1, 2010-03-09 15:49:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000377
127.0.0.1, 2010-03-09 15:56:25, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.331093
127.0.0.1, 2010-03-09 15:56:26, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002821
127.0.0.1, 2010-03-09 15:56:26, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001391
127.0.0.1, 2010-03-09 15:56:26, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.001465
127.0.0.1, 2010-03-09 15:56:26, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000454
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.144785
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.143969
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000472
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.002253
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000509
127.0.0.1, 2010-03-09 15:56:41, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000527
127.0.0.1, 2010-03-09 15:56:48, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.137298
127.0.0.1, 2010-03-09 15:56:48, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000521
127.0.0.1, 2010-03-09 15:56:48, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000559
127.0.0.1, 2010-03-09 15:56:48, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.001422
127.0.0.1, 2010-03-09 15:56:48, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000509
127.0.0.1, 2010-03-09 15:56:49, GET, /cmdb/default/index, HTTP/1.1, 200, 0.080172
127.0.0.1, 2010-03-09 15:56:51, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.136877
127.0.0.1, 2010-03-09 15:57:28, GET, /cmdb/apps/index/group_name, HTTP/1.1, 500, 0.200350
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.164475
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.203097
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002920
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000510
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000594
127.0.0.1, 2010-03-09 15:57:37, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000435
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.204612
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002897
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000493
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000687
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.001664
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.147207
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002261
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000833
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.004535
127.0.0.1, 2010-03-09 16:01:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.003396
127.0.0.1, 2010-03-09 16:02:26, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.144063
127.0.0.1, 2010-03-09 16:02:26, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001889
127.0.0.1, 2010-03-09 16:02:26, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000510
127.0.0.1, 2010-03-09 16:02:26, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000544
127.0.0.1, 2010-03-09 16:02:26, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000411
127.0.0.1, 2010-03-09 16:03:34, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.160961
127.0.0.1, 2010-03-09 16:03:34, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000539
127.0.0.1, 2010-03-09 16:03:34, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001317
127.0.0.1, 2010-03-09 16:03:34, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000506
127.0.0.1, 2010-03-09 16:03:34, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000445
127.0.0.1, 2010-03-09 16:03:46, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.137774
127.0.0.1, 2010-03-09 16:03:46, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002206
127.0.0.1, 2010-03-09 16:03:46, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000554
127.0.0.1, 2010-03-09 16:03:46, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000476
127.0.0.1, 2010-03-09 16:03:46, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.002288
127.0.0.1, 2010-03-09 16:05:28, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.168823
127.0.0.1, 2010-03-09 16:05:28, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000542
127.0.0.1, 2010-03-09 16:05:28, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000646
127.0.0.1, 2010-03-09 16:05:28, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000713
127.0.0.1, 2010-03-09 16:05:28, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000368
127.0.0.1, 2010-03-09 16:05:31, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.153244
127.0.0.1, 2010-03-09 16:05:31, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000477
127.0.0.1, 2010-03-09 16:05:31, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000677
127.0.0.1, 2010-03-09 16:05:31, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000420
127.0.0.1, 2010-03-09 16:05:31, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.005298
127.0.0.1, 2010-03-09 16:06:21, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.146802
127.0.0.1, 2010-03-09 16:06:21, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000570
127.0.0.1, 2010-03-09 16:06:21, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000603
127.0.0.1, 2010-03-09 16:06:21, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000548
127.0.0.1, 2010-03-09 16:06:21, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000408
127.0.0.1, 2010-03-09 16:09:27, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.257904
127.0.0.1, 2010-03-09 16:09:27, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000701
127.0.0.1, 2010-03-09 16:09:27, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.001656
127.0.0.1, 2010-03-09 16:09:27, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000529
127.0.0.1, 2010-03-09 16:09:27, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.003351
127.0.0.1, 2010-03-09 16:09:43, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.183824
127.0.0.1, 2010-03-09 16:09:44, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.504879
127.0.0.1, 2010-03-09 16:09:44, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.007112
127.0.0.1, 2010-03-09 16:09:44, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000634
127.0.0.1, 2010-03-09 16:09:44, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2010-03-09 16:09:44, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000389
127.0.0.1, 2010-03-09 16:10:39, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.142929
127.0.0.1, 2010-03-09 16:10:39, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000625
127.0.0.1, 2010-03-09 16:10:39, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000577
127.0.0.1, 2010-03-09 16:10:39, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000725
127.0.0.1, 2010-03-09 16:10:39, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000543
127.0.0.1, 2010-03-09 16:10:40, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.140629
127.0.0.1, 2010-03-09 16:10:40, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002681
127.0.0.1, 2010-03-09 16:10:40, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000508
127.0.0.1, 2010-03-09 16:10:40, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000520
127.0.0.1, 2010-03-09 16:10:40, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000526
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.167608
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.185118
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001465
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000731
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000484
127.0.0.1, 2010-03-09 16:12:14, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000740
127.0.0.1, 2010-03-09 16:31:25, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.163208
127.0.0.1, 2010-03-09 16:31:25, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000683
127.0.0.1, 2010-03-09 16:31:25, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000911
127.0.0.1, 2010-03-09 16:31:25, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000457
127.0.0.1, 2010-03-09 16:31:25, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.001207
127.0.0.1, 2010-03-09 16:31:27, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.266930
127.0.0.1, 2010-03-09 16:31:30, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.135931
127.0.0.1, 2010-03-09 16:31:43, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.143204
127.0.0.1, 2010-03-09 16:31:43, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001446
127.0.0.1, 2010-03-09 16:31:43, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000636
127.0.0.1, 2010-03-09 16:31:43, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000502
127.0.0.1, 2010-03-09 16:31:43, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000559
127.0.0.1, 2010-03-09 16:32:00, GET, /cmdb/apps/index/group_name, HTTP/1.1, 500, 0.019008
127.0.0.1, 2010-03-09 16:32:10, GET, /cmdb/apps/index/group_name, HTTP/1.1, 500, 0.016960
127.0.0.1, 2010-03-09 16:32:35, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.220791
127.0.0.1, 2010-03-09 16:32:36, GET, /cmdb/apps/index/group_name, HTTP/1.1, 200, 0.250336
127.0.0.1, 2010-03-09 16:32:36, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000698
127.0.0.1, 2010-03-09 16:32:36, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000714
127.0.0.1, 2010-03-09 16:32:36, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000803
127.0.0.1, 2010-03-09 16:32:36, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000573
127.0.0.1, 2010-03-09 16:32:56, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.155841
127.0.0.1, 2010-03-09 16:32:57, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.146924
127.0.0.1, 2010-03-09 16:32:59, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.142857
127.0.0.1, 2010-03-09 16:33:29, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.181490
127.0.0.1, 2010-03-09 16:33:29, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000769
127.0.0.1, 2010-03-09 16:33:29, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000535
127.0.0.1, 2010-03-09 16:33:29, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000540
127.0.0.1, 2010-03-09 16:33:29, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000437
127.0.0.1, 2010-03-09 16:33:30, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.102162
127.0.0.1, 2010-03-09 16:33:32, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.093116
127.0.0.1, 2010-03-09 16:33:33, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.142586
127.0.0.1, 2010-03-09 16:33:36, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.146181
127.0.0.1, 2010-03-09 16:33:37, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.140603
127.0.0.1, 2010-03-09 16:33:55, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.134267
127.0.0.1, 2010-03-09 16:33:55, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.003048
127.0.0.1, 2010-03-09 16:33:55, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001347
127.0.0.1, 2010-03-09 16:33:55, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000514
127.0.0.1, 2010-03-09 16:33:55, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000384
127.0.0.1, 2010-03-09 16:33:57, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.395796
127.0.0.1, 2010-03-09 16:33:58, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.055602
127.0.0.1, 2010-03-09 16:33:59, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.132523
127.0.0.1, 2010-03-09 16:34:00, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.208607
127.0.0.1, 2010-03-09 16:34:02, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.055595
127.0.0.1, 2010-03-09 16:34:31, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.054030
127.0.0.1, 2010-03-09 16:34:31, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.004618
127.0.0.1, 2010-03-09 16:34:31, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000559
127.0.0.1, 2010-03-09 16:34:31, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000623
127.0.0.1, 2010-03-09 16:34:31, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000494
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.100263
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.094728
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000551
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000639
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000748
127.0.0.1, 2010-03-09 16:34:46, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.005228
127.0.0.1, 2010-03-09 16:34:53, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.053414
127.0.0.1, 2010-03-09 16:34:54, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.190256
127.0.0.1, 2010-03-09 16:34:56, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.209591
127.0.0.1, 2010-03-09 16:34:57, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.137136
127.0.0.1, 2010-03-09 16:36:53, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.091858
127.0.0.1, 2010-03-09 16:36:53, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.091907
127.0.0.1, 2010-03-09 16:37:27, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.064187
127.0.0.1, 2010-03-09 16:37:27, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002527
127.0.0.1, 2010-03-09 16:37:27, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000660
127.0.0.1, 2010-03-09 16:37:27, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000811
127.0.0.1, 2010-03-09 16:37:27, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000544
127.0.0.1, 2010-03-09 16:38:25, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.062261
127.0.0.1, 2010-03-09 16:38:25, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002418
127.0.0.1, 2010-03-09 16:38:25, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000664
127.0.0.1, 2010-03-09 16:38:25, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000943
127.0.0.1, 2010-03-09 16:38:25, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000431
127.0.0.1, 2010-03-09 16:54:10, GET, /cmdb/instances/index/customer, HTTP/1.1, 500, 0.088148
127.0.0.1, 2010-03-09 16:54:11, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-09.16-54-10.9c4ee615-c235-43da-a078-0c379953ba95, HTTP/1.1, 303, 0.043630
127.0.0.1, 2010-03-09 16:54:11, GET, /admin/default/index, HTTP/1.1, 200, 0.075464
127.0.0.1, 2010-03-09 16:54:14, POST, /admin/default/index, HTTP/1.1, 303, 0.051644
127.0.0.1, 2010-03-09 16:54:14, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-09.16-54-10.9c4ee615-c235-43da-a078-0c379953ba95, HTTP/1.1, 200, 0.062671
127.0.0.1, 2010-03-09 16:54:50, GET, /cmdb/instances/index/customer, HTTP/1.1, 200, 0.069555
127.0.0.1, 2010-03-09 16:54:50, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002047
127.0.0.1, 2010-03-09 16:54:50, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000921
127.0.0.1, 2010-03-09 16:54:50, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000487
127.0.0.1, 2010-03-09 16:54:50, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.002057
127.0.0.1, 2010-03-09 16:55:04, GET, /cmdb/instances/index/customer, HTTP/1.1, 500, 0.025490
127.0.0.1, 2010-03-09 16:55:05, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-09.16-55-04.da9763bb-ee33-4bd7-a101-5daec77b5d46, HTTP/1.1, 200, 0.052706
127.0.0.1, 2010-03-09 16:55:51, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.053754
127.0.0.1, 2010-03-09 16:55:53, GET, /cmdb/instances/index/customer, HTTP/1.1, 200, 0.072881
127.0.0.1, 2010-03-09 16:56:07, GET, /cmdb/instances/index/group, HTTP/1.1, 200, 0.061214
127.0.0.1, 2010-03-09 16:56:08, GET, /cmdb/instances/index/service, HTTP/1.1, 200, 0.055271
127.0.0.1, 2010-03-09 16:56:10, GET, /cmdb/instances/index/jmx_port, HTTP/1.1, 200, 0.179851
127.0.0.1, 2010-03-09 16:56:11, GET, /cmdb/instances/index/server, HTTP/1.1, 200, 0.055873
127.0.0.1, 2010-03-09 16:56:13, GET, /cmdb/instances/index/db, HTTP/1.1, 200, 0.053261
127.0.0.1, 2010-03-09 16:56:14, GET, /cmdb/instances/index/customer, HTTP/1.1, 200, 0.066212
127.0.0.1, 2010-03-09 16:56:15, GET, /cmdb/instances/index/service, HTTP/1.1, 200, 0.053857
127.0.0.1, 2010-03-09 16:56:16, GET, /cmdb/instances/index/service, HTTP/1.1, 200, 0.058108
127.0.0.1, 2010-03-09 16:56:17, GET, /cmdb/instances/index/jmx_port, HTTP/1.1, 200, 0.053207
127.0.0.1, 2010-03-10 10:28:09, GET, /cmdb/dbs/index, HTTP/1.1, 200, 2.797477
127.0.0.1, 2010-03-10 10:28:09, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.010080
127.0.0.1, 2010-03-10 10:28:51, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.211363
127.0.0.1, 2010-03-10 10:28:52, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.300997
127.0.0.1, 2010-03-10 10:28:52, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000722
127.0.0.1, 2010-03-10 10:28:52, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.001218
127.0.0.1, 2010-03-10 10:28:52, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000871
127.0.0.1, 2010-03-10 10:28:52, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.003187
127.0.0.1, 2010-03-10 10:32:25, GET, /cmdb/dbs/index, HTTP/1.1, 500, 0.201993
127.0.0.1, 2010-03-10 10:32:27, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-10.10-32-25.79b83b7a-0ac5-4e48-9edf-8294529af9af, HTTP/1.1, 303, 0.271945
127.0.0.1, 2010-03-10 10:32:28, GET, /admin/default/index, HTTP/1.1, 200, 0.724931
127.0.0.1, 2010-03-10 10:32:31, POST, /admin/default/index, HTTP/1.1, 303, 0.147333
127.0.0.1, 2010-03-10 10:32:31, GET, /admin/default/ticket/cmdb/127.0.0.1.2010-03-10.10-32-25.79b83b7a-0ac5-4e48-9edf-8294529af9af, HTTP/1.1, 200, 0.078706
